"31","A11EX","VITAMIN B-COMPLEX, OTHER COMBINATIONS","88:08.00","VITAMIN B COMPLEX","",""
"62483","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"62483","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS","12:20.04","CENTRALLY ACTING SKELETAL MUSCLE RELAXANTS","",""
"62497","A01AD02","BENZYDAMINE","52:28.00","MOUTHWASHES AND GARGLES","",""
"62497","A01AD02","BENZYDAMINE","52:08.20","NONSTEROIDAL ANTI-INFLAMMATORY AGENTS","",""
"62520","D07AC03","DESOXIMETASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"62523","D07AC03","DESOXIMETASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"62556","N05AH01","LOXAPINE","28:16.08.92","MISCELLANEOUS ANTIPSYCHOTICS","",""
"62576","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"62576","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.20","PROPYLAMINE DERIVATIVES","",""
"62613","S01AA30","COMBINATIONS OF DIFFERENT ANTIBIOTICS","52:04.04","ANTIBACTERIALS","",""
"62626","M03BX02","TIZANIDINE","12:20.04","CENTRALLY ACTING SKELETAL MUSCLE RELAXANTS","",""
"62674","A10BA02","METFORMIN","68:20.04","BIGUANIDES","",""
"62729","P02CC01","PYRANTEL","08:08.00","ANTHELMINTICS","",""
"62971","D01AE18","TOLNAFTATE","84:04.08.40","THIOCARBAMATES","",""
"63010","H02AB02","DEXAMETHASONE","68:04.00","ADRENALS","",""
"63107","N05AB02","FLUPHENAZINE","28:16.08.24","PHENOTHIAZINES","",""
"63111","N05AD01","HALOPERIDOL","28:16.08.08","BUTYROPHENONES","",""
"63112","N05AD01","HALOPERIDOL","28:16.08.08","BUTYROPHENONES","",""
"63130","A06AA02","DOCUSATE SODIUM","56:12.00","CATHARTICS AND LAXATIVES","",""
"63187","A01AD11","VARIOUS","52:16.00","LOCAL ANESTHETICS","",""
"63299","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"63304","N06AB03","FLUOXETINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"63305","N06AB03","FLUOXETINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"63316","N05AG02","PIMOZIDE","28:16.08.92","MISCELLANEOUS ANTIPSYCHOTICS","",""
"63317","N05AG02","PIMOZIDE","28:16.08.92","MISCELLANEOUS ANTIPSYCHOTICS","",""
"63418","N05AH01","LOXAPINE","28:16.08.92","MISCELLANEOUS ANTIPSYCHOTICS","",""
"63419","N05AH01","LOXAPINE","28:16.08.92","MISCELLANEOUS ANTIPSYCHOTICS","",""
"63420","N05AH01","LOXAPINE","28:16.08.92","MISCELLANEOUS ANTIPSYCHOTICS","",""
"63421","N05AH01","LOXAPINE","28:16.08.92","MISCELLANEOUS ANTIPSYCHOTICS","",""
"63454","C10AB04","GEMFIBROZIL","24:06.06","FRIBIC ACID DERIVATIVES","",""
"63465","L01CB01","ETOPOSIDE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"63527","D08AE04","TRICLOSAN","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"63617","C05AA01","HYDROCORTISONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"63806","D07AC08","FLUOCINONIDE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"63861","C08DA01","VERAPAMIL","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"63870","C10AB02","BEZAFIBRATE","24:06.06","FRIBIC ACID DERIVATIVES","",""
"63906","S01AA30","COMBINATIONS OF DIFFERENT ANTIBIOTICS","52:04.04","ANTIBACTERIALS","",""
"63963","A02BA03","FAMOTIDINE","56:28.12","HISTAMINE H2-ANTAGONISTS","",""
"63994","N06AX02","TRYPTOPHAN","28:16.04.92","MISCELLANEOUS ANTIDEPRESSANTS","",""
"64038","A02AX","ANTACIDS, OTHER COMBINATIONS","56:04.00","ANTACIDS AND ADSORBENTS","",""
"64077","R01AX03","IPRATROPIUM BROMIDE","12:08.08","ANTIMUSCARINICS ANTISPASMODICS","",""
"64191","V03AB14","PROTAMINE","20:28.08","ANTIHEPARIN AGENTS","",""
"64394","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"64501","R06AE07","CETIRIZINE","04:08.00","SECOND GENERATION ANTIHISTAMINES","",""
"64576","D04AB30","TOPICAL ANESTHETICS, COMBINATIONS","84:08.00","ANTIPRURITICS AND LOCAL ANESTHETICS","",""
"64617","N06AX02","TRYPTOPHAN","28:16.04.92","MISCELLANEOUS ANTIDEPRESSANTS","",""
"64893","J07CA02","DIPHTHERIA-PERTUSSIS-POLIOMYELITIS-TETANUS","80:12.00","VACCINES","",""
"64895","G04BD04","OXYBUTYNIN","86:12.04","Antimuscarinics","",""
"65015","R05CA03","GUAIFENESIN","48:16.00","EXPECTORANTS","",""
"65060","R05DA20","COMBINATIONS","48:08.00","ANTITUSSIVES","",""
"65128","R05CA03","GUAIFENESIN","48:16.00","EXPECTORANTS","",""
"65133","R05DA20","COMBINATIONS","48:08.00","ANTITUSSIVES","",""
"65134","R05DA09","DEXTROMETHORPHAN","48:08.00","ANTITUSSIVES","",""
"65136","D11AX12","PYRITHIONE ZINC","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"65140","B03BA01","CYANOCOBALAMIN","88:08.00","VITAMIN B COMPLEX","",""
"65228","S01ED03","LEVOBUNOLOL","52:40.08","BETA-ADRENERGIC AGENTS","",""
"65229","S01ED03","LEVOBUNOLOL","52:40.08","BETA-ADRENERGIC AGENTS","",""
"65265","C10AB04","GEMFIBROZIL","24:06.06","FRIBIC ACID DERIVATIVES","",""
"65300","J01DC02","CEFUROXIME","08:12.06.08","SECOND GENERATION CEPHALOSPORINS","",""
"65485","J01XA01","VANCOMYCIN","08:12.28.16","GLYCOPEPTIDES","",""
"65486","J01XA01","VANCOMYCIN","08:12.28.16","GLYCOPEPTIDES","",""
"65557","D07AC03","DESOXIMETASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"65588","N01BB01","BUPIVACAINE","72:00.00","LOCAL ANESTHETICS","",""
"65589","N01BB01","BUPIVACAINE","72:00.00","LOCAL ANESTHETICS","",""
"65598","N05AB02","FLUPHENAZINE","28:16.08.24","PHENOTHIAZINES","",""
"65636","D04AB01","LIDOCAINE","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"65636","D04AB01","LIDOCAINE","84:08.00","ANTIPRURITICS AND LOCAL ANESTHETICS","",""
"65637","D04AB01","LIDOCAINE","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"65637","D04AB01","LIDOCAINE","84:08.00","ANTIPRURITICS AND LOCAL ANESTHETICS","",""
"65665","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"65665","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"65856","N06AB03","FLUOXETINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"65857","N06AB03","FLUOXETINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"65914","S01EA02","DIPIVEFRINE","52:24.00","MYDRIATICS","",""
"66040","A01AB03","CHLORHEXIDINE","52:04.92","MISCELLANEOUS ANTI-INFECTIVES","",""
"66126","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"66207","N05CF01","ZOPICLONE","28:24.92","MISCELLANEOUS ANXIOLYTICS SEDATIVES AND HYPNOTICS","",""
"66286","A07BB","BISMUTH PREPARATIONS","56:04.00","ANTACIDS AND ADSORBENTS","",""
"66341","N05AB02","FLUPHENAZINE","28:16.08.24","PHENOTHIAZINES","",""
"66452","V01AA02","GRASS POLLEN","92:05.00*","ALLERGENIC EXTRACTS","",""
"66454","V01AA02","GRASS POLLEN","92:05.00*","ALLERGENIC EXTRACTS","",""
"66455","V01AA02","GRASS POLLEN","92:05.00*","ALLERGENIC EXTRACTS","",""
"66457","V01AA02","GRASS POLLEN","92:05.00*","ALLERGENIC EXTRACTS","",""
"66461","V01AA02","GRASS POLLEN","92:05.00*","ALLERGENIC EXTRACTS","",""
"66465","V01AA02","GRASS POLLEN","92:05.00*","ALLERGENIC EXTRACTS","",""
"66466","V01AA02","GRASS POLLEN","92:05.00*","ALLERGENIC EXTRACTS","",""
"66621","C05AA51","HYDROCORTISONE, COMBINATIONS","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"66748","M01AB08","ETODOLAC","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"66749","M01AB08","ETODOLAC","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"66819","C04AB01","PHENTOLAMINE","12:16.00","SYMPATHOLYTIC (ADRENERGIC BLOCKING) AGENTS","",""
"66891","S01XA20","ARTIFICIAL TEARS AND OTHER INDIFFERENT PREPARATIONS.","52:12.00","CONTACT LENS SOLUTIONS","",""
"66900","A02BA02","RANITIDINE","56:28.12","HISTAMINE H2-ANTAGONISTS","",""
"66901","A02BA02","RANITIDINE","56:28.12","HISTAMINE H2-ANTAGONISTS","",""
"66929","R05DA20","COMBINATIONS","48:08.00","ANTITUSSIVES","",""
"66929","R05DA20","COMBINATIONS","04:04.20","PROPYLAMINE DERIVATIVES","",""
"66940","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"66952","A02BA01","CIMETIDINE","56:28.12","HISTAMINE H2-ANTAGONISTS","",""
"66963","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"67101","N06AG02","MOCLOBEMIDE","28:16.04.12","MONOAMINE OXIDASE INHIBITORS","",""
"67102","N06AG02","MOCLOBEMIDE","28:16.04.12","MONOAMINE OXIDASE INHIBITORS","",""
"67128","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"67346","C01EB10","ADENOSINE","92:00.00","MISCELLANEOUS THERAPEUTIC AGENTS","",""
"67456","C07AG01","LABETALOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"67457","C07AG01","LABETALOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"67512","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"67531","N05BA12","ALPRAZOLAM","28:24.08","BENZODIAZEPINES","",""
"67573","J02AC01","FLUCONAZOLE","08:14.08","AZOLES","",""
"67589","D10AF01","CLINDAMYCIN","84:04.04","ANTIBIOTICS","",""
"67655","G03CA03","ESTRADIOL","68:16.04","ESTROGENS","",""
"67657","G03CA03","ESTRADIOL","68:16.04","ESTROGENS","",""
"67658","G03CA03","ESTRADIOL","68:16.04","ESTROGENS","",""
"67676","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"67677","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"67678","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"67679","G04CA03","TERAZOSIN","24:20.00","ALPHA-ADRENERGIC BLOCKING AGENTS","",""
"67680","G04CA03","TERAZOSIN","24:20.00","ALPHA-ADRENERGIC BLOCKING AGENTS","",""
"67681","G04CA03","TERAZOSIN","24:20.00","ALPHA-ADRENERGIC BLOCKING AGENTS","",""
"67682","G04CA03","TERAZOSIN","24:20.00","ALPHA-ADRENERGIC BLOCKING AGENTS","",""
"67739","B01AC06","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"67766","R03BB01","IPRATROPIUM BROMIDE","12:08.08","ANTIMUSCARINICS ANTISPASMODICS","",""
"67769","R03AC02","SALBUTAMOL","12:12.08.12","SELECTIVE BETA 2-ADRENERGIC AGONISTS","",""
"67816","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"67838","B01AC06","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"67930","J01CR02","AMOXICILLIN AND BETA-LACTAMASE INHIBITOR","08:12.16.08","AMINOPENICILLINS","",""
"67931","J01CR02","AMOXICILLIN AND BETA-LACTAMASE INHIBITOR","08:12.16.08","AMINOPENICILLINS","",""
"67933","M01AB15","KETOROLAC","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"67988","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"68099","N03AG01","VALPROIC ACID","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"68100","N03AG01","VALPROIC ACID","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"68101","N03AG01","VALPROIC ACID","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"68231","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"68231","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.20","PROPYLAMINE DERIVATIVES","",""
"68291","L04AD01","CICLOSPORIN","92:44.00","IMMUNOSUPPRESSIVE AGENTS","",""
"68447","N05BA09","CLOBAZAM","28:12.08","BENZODIAZEPINES","",""
"68508","C02CA04","DOXAZOSIN","24:20.00","ALPHA-ADRENERGIC BLOCKING AGENTS","",""
"68509","C02CA04","DOXAZOSIN","24:20.00","ALPHA-ADRENERGIC BLOCKING AGENTS","",""
"68510","C02CA04","DOXAZOSIN","24:20.00","ALPHA-ADRENERGIC BLOCKING AGENTS","",""
"68664","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"68745","J01FA09","CLARITHROMYCIN","08:12.12.92","OTHER MACROLIDES","",""
"68758","D07AC13","MOMETASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"69009","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"69014","L01DB01","DOXORUBICIN","10:00.00","ANTINEOPLASTIC AGENTS","",""
"69060","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"69065","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"69084","A06AA02","DOCUSATE SODIUM","56:12.00","CATHARTICS AND LAXATIVES","",""
"69245","N05CD02","NITRAZEPAM","28:24.08","BENZODIAZEPINES","",""
"69246","N05CD02","NITRAZEPAM","28:24.08","BENZODIAZEPINES","",""
"69289","R06AA02","DIPHENHYDRAMINE","56:22.08","ANTIHISTAMINES","",""
"69444","H02AB04","METHYLPREDNISOLONE","68:04.00","ADRENALS","",""
"69454","H02AB04","METHYLPREDNISOLONE","68:04.00","ADRENALS","",""
"69455","H02AB04","METHYLPREDNISOLONE","68:04.00","ADRENALS","",""
"69456","H02AB04","METHYLPREDNISOLONE","68:04.00","ADRENALS","",""
"69500","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"69552","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"69698","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"69787","A11CC04","CALCITRIOL","88:16.00","VITAMIN D","",""
"69798","J02AC01","FLUCONAZOLE","08:14.08","AZOLES","",""
"69799","S01AA12","TOBRAMYCIN","52:04.04","ANTIBACTERIALS","",""
"69836","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"69837","A07BB","BISMUTH PREPARATIONS","56:04.00","ANTACIDS AND ADSORBENTS","",""
"69837","A07BB","BISMUTH PREPARATIONS","56:08.00","ANTIDIARRHEA AGENTS","",""
"69838","A07BB","BISMUTH PREPARATIONS","56:04.00","ANTACIDS AND ADSORBENTS","",""
"69840","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"69859","N03AG01","VALPROIC ACID","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"69860","N03AG01","VALPROIC ACID","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"69861","N03AG01","VALPROIC ACID","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"69977","S01EE03","BIMATOPROST","52:40.28","PROSTAGLANDIN ANALOGS","",""
"69987","A06AC08","POLYCARBOPHIL CALCIUM","56:12.00","CATHARTICS AND LAXATIVES","",""
"70023","D04AB01","LIDOCAINE","84:08.00","ANTIPRURITICS AND LOCAL ANESTHETICS","",""
"70040","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"70042","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"70105","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"70124","M05BA03","PAMIDRONIC ACID","92:24.00","BONE RESORPTION INHIBITORS","",""
"70125","M05BA03","PAMIDRONIC ACID","92:24.00","BONE RESORPTION INHIBITORS","",""
"70139","C10AA02","LOVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"70140","C10AA02","LOVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"70198","G03BA03","TESTOSTERONE","68:08.00","ANDROGENS","",""
"70218","R01AX03","IPRATROPIUM BROMIDE","12:08.08","ANTIMUSCARINICS ANTISPASMODICS","",""
"70220","N02AJ06","CODEINE AND PARACETAMOL","28:08.08","OPIATE AGONISTS","",""
"70220","N02AJ06","CODEINE AND PARACETAMOL","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"70222","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"70240","N02AJ07","CODEINE AND ACETYLSALICYLIC ACID","28:08.08","OPIATE AGONISTS","",""
"70240","N02AJ07","CODEINE AND ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"70245","J02AC01","FLUCONAZOLE","08:14.08","AZOLES","",""
"70246","J02AC01","FLUCONAZOLE","08:14.08","AZOLES","",""
"70253","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"70284","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"70284","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","12:12.12","ALPHA-AND BETA-ADRENERGIC AGONISTS","",""
"70285","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"70286","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"70367","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"70399","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"70433","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"70442","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"70445","S01EA05","BRIMONIDINE","52:40.04","ALPHA-ADRENERGIC AGONISTS","",""
"70471","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"70495","C01BD01","AMIODARONE","24:04.04.20","CLASS III ANTIARRYTHMICS","",""
"70496","C02CA04","DOXAZOSIN","24:20.00","ALPHA-ADRENERGIC BLOCKING AGENTS","",""
"70497","C02CA04","DOXAZOSIN","24:20.00","ALPHA-ADRENERGIC BLOCKING AGENTS","",""
"70498","C02CA04","DOXAZOSIN","24:20.00","ALPHA-ADRENERGIC BLOCKING AGENTS","",""
"70551","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"70748","L01AA06","IFOSFAMIDE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"70808","J02AC01","FLUCONAZOLE","08:14.08","AZOLES","",""
"70915","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"70951","D08AE05","CHLOROXYLENOL","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"71031","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"71120","C08DA01","VERAPAMIL","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"71121","C08DA01","VERAPAMIL","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"71122","C08DA01","VERAPAMIL","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"71130","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"71195","M03BA03","METHOCARBAMOL","12:20.04","CENTRALLY ACTING SKELETAL MUSCLE RELAXANTS","",""
"71270","D10AE01","BENZOYL PEROXIDE","84:28.00","KERATOLYTIC AGENTS","",""
"71272","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"71318","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"71331","A07BB","BISMUTH PREPARATIONS","56:04.00","ANTACIDS AND ADSORBENTS","",""
"71408","N06AA09","AMITRIPTYLINE","28:16.04.28","TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS","",""
"71409","N06AA09","AMITRIPTYLINE","28:16.04.28","TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS","",""
"71411","N06AA09","AMITRIPTYLINE","28:16.04.28","TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS","",""
"71412","C03AA03","HYDROCHLOROTHIAZIDE","40:28.20","THIAZIDE DIURETICS","",""
"71413","C03AA03","HYDROCHLOROTHIAZIDE","40:28.20","THIAZIDE DIURETICS","",""
"71416","N05BA01","DIAZEPAM","28:24.08","BENZODIAZEPINES","",""
"71417","N05BA01","DIAZEPAM","28:24.08","BENZODIAZEPINES","",""
"71418","N05BA01","DIAZEPAM","28:24.08","BENZODIAZEPINES","",""
"71419","N05BA04","OXAZEPAM","28:24.08","BENZODIAZEPINES","",""
"71420","N05BA04","OXAZEPAM","28:24.08","BENZODIAZEPINES","",""
"71421","N05BA04","OXAZEPAM","28:24.08","BENZODIAZEPINES","",""
"71429","A06AC08","POLYCARBOPHIL CALCIUM","56:12.00","CATHARTICS AND LAXATIVES","",""
"71473","C10AA02","LOVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"71474","C10AA02","LOVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"71586","M01AE01","IBUPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"71587","M01AE01","IBUPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"71616","C03CA01","FUROSEMIDE","40:28.08","LOOP DIURETICS","",""
"71617","C03CA01","FUROSEMIDE","40:28.08","LOOP DIURETICS","",""
"71669","J01FA10","AZITHROMYCIN","08:12.12.92","OTHER MACROLIDES","",""
"71740","N05BA01","DIAZEPAM","28:24.08","BENZODIAZEPINES","",""
"71741","N05BA01","DIAZEPAM","28:24.08","BENZODIAZEPINES","",""
"71742","N05BA01","DIAZEPAM","28:24.08","BENZODIAZEPINES","",""
"71743","C03CA01","FUROSEMIDE","40:28.08","LOOP DIURETICS","",""
"71744","C03CA01","FUROSEMIDE","40:28.08","LOOP DIURETICS","",""
"71800","B01AC06","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"71866","N04BA02","LEVODOPA AND DECARBOXYLASE INHIBITOR","28:36.16","DOPAMINE PRECURSORS","",""
"71867","C02AC01","CLONIDINE","24:08.16","CENTRAL ALPHA-AGONISTS","",""
"71868","C02AC01","CLONIDINE","24:08.16","CENTRAL ALPHA-AGONISTS","",""
"71933","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"71934","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"71935","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"72035","J02AC01","FLUCONAZOLE","08:14.08","AZOLES","",""
"72095","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"72122","C10AA01","SIMVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"72123","C10AA01","SIMVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"72126","C10AA01","SIMVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"72128","C10AA01","SIMVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"72129","C10AA01","SIMVASTATIN","24:06.08","HMG-COA REDUCTASE INHIBITORS","",""
"72216","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"72217","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"72217","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"72405","D11AX12","PYRITHIONE ZINC","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"72443","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"72453","N05CD01","FLURAZEPAM","28:24.08","BENZODIAZEPINES","",""
"72454","N05CD01","FLURAZEPAM","28:24.08","BENZODIAZEPINES","",""
"72493","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
